Date Recorded,List Year,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Longitude,Latitude
2020-11-05,2020,Bethel,24 FOREST WSY,279790.0,405000.0,0.6908,Residential,Condo,-72.3286,41.51537
2021-01-08,2020,Bloomfield,43 MILLS LANE,177940.0,290000.0,0.6135,Residential,Single Family,-72.73915,41.83978
2021-02-24,2020,Avon,71 NORTH FARMS ROAD,355850.0,592000.0,0.601,Residential,Single Family,-72.84914,41.77511
2021-09-28,2020,Bolton,9 MAPLE VALLEY RD,254900.0,545000.0,0.4677,Residential,Single Family,,
2021-07-12,2020,Groton,62 SOUND BREEZE AVE,328020.0,635000.0,0.5165,Residential,Single Family,-72.00822,41.31244
2021-01-06,2020,East Granby,12 WYNCAIRNE,259100.0,250000.0,1.0364,Residential,Single Family,,
2021-07-02,2020,Avon,70 FAR HILLS DRIVE,862330.0,1447500.0,0.5957,Residential,Single Family,,
2020-11-30,2020,Bristol,418 FARMINGTON AVE,83310.0,205000.0,0.406390244,Residential,Single Family,,
2020-11-13,2020,East Hartford,64 CONNECTICUT BLVD,281600.0,295000.0,0.9545,Commercial,,,
2021-06-15,2020,Hartford,421 WETHERSFIELD AVE #000B,18706.0,60000.0,0.311766667,Residential,Condo,,
2021-06-17,2020,Cheshire,9 SIERRA CT,75920.0,212500.0,0.3572,Vacant Land,,,
2021-05-19,2020,Madison,77 OVERSHORES DR WEST,326700.0,675000.0,0.484,Residential,Single Family,-72.62645,41.27438
2020-10-01,2020,Columbia,42 OAKWOOD LANE,201900.0,340000.0,0.5938,Residential,Single Family,,
2021-07-12,2020,Darien,24 BIRCH RD,1128820.0,1800000.0,0.6271,Residential,Single Family,,
2021-01-11,2020,Branford,175 CHERRY HILL RD,187100.0,300000.0,0.623666667,Residential,Single Family,-72.82996,41.29727
2020-11-09,2020,Coventry,57 HICKORY DR,100600.0,201000.0,0.5004,Residential,Single Family,,
2021-07-16,2020,Greenwich,19 DESIREE DRIVE,2170000.0,4819000.0,0.4503,Residential,Single Family,,
2021-08-02,2020,Farmington,50 FOREST HILLS DR,279400.0,750000.0,0.372533333,Residential,Single Family,,
2020-12-14,2020,Manchester,4 DEVON DRIVE,109500.0,195000.0,0.5615,Residential,Single Family,-72.54453,41.7766
2021-02-26,2020,Manchester,9 DELMONT STREET,145700.0,100000.0,1.457,Commercial,,,
2021-05-24,2020,Danbury,4A FLIRTATION DR,205700.0,515000.0,0.399417476,Residential,Single Family,,
2021-06-29,2020,Farmington,6 COPPER BEECH LA,549000.0,890000.0,0.6168,Residential,Single Family,,
2021-04-01,2020,Essex,99 BOOK HILL RD,258300.0,499900.0,0.5167,Residential,Single Family,,
2021-01-26,2020,Danbury,166 OLD BROOKFIELD RD 18B1,100700.0,176000.0,0.5721,Residential,Condo,,
2021-05-10,2020,East Haven,140 THOMPSON ST #31G,85220.0,152000.0,0.5606,Residential,Condo,-72.85054,41.32664
2021-03-16,2020,Franklin,245 ROUTE 32,159520.0,289900.0,0.5502,Residential,Single Family,,
2020-10-08,2020,Danbury,45 POCONO LANE #8,236900.0,380000.0,0.6234,Residential,Condo,,
2021-04-29,2020,Manchester,61 PLYMOUTH LANE,158800.0,310000.0,0.5122,Residential,Single Family,-72.49916,41.78176
2021-01-22,2020,Farmington,81 TUNXIS VILLAGE,139890.0,199000.0,0.702964824,Residential,Condo,,
2021-02-17,2020,Bethel,197 WALNUT HILL ROAD,331800.0,615000.0,0.5395,Residential,Single Family,,
2020-11-10,2020,Harwinton,711 HILL RD,227880.0,555000.0,0.4105,Residential,Single Family,,
2020-11-25,2020,Avon,72 SUNRISE DRIVE,97330.0,219000.0,0.444429224,Vacant Land,,-72.865,41.77012
2021-09-02,2020,Bethel,101 CHESTNUT STREET UNIT E,92470.0,234000.0,0.3951,Residential,Condo,-73.40461,41.36754
2021-05-18,2020,Darien,33 OLD FARM ROAD,801290.0,1225000.0,0.6541,Residential,Single Family,-73.45366,41.06865
2021-06-29,2020,Greenwich,55 CHURCH STREET UN A & B,875210.0,2900000.0,0.3017,Residential,Condo,-73.62698,41.03405
2021-09-16,2020,East Windsor,24 BROAD BROOK RD,128790.0,285000.0,0.4518,Residential,Single Family,-72.54004,41.92653
2020-12-30,2020,Cornwall,169 CREAM HILL RD,329700.0,800000.0,0.4121,Residential,Single Family,-73.32278,41.8888
2021-06-21,2020,Hartford,161 RUSS ST,137270.0,278500.0,0.4928,Apartments,,-72.6885,41.76158
2020-11-24,2020,Danbury,LIBERTY AV LOT 4,6300.0,65000.0,0.0969,Vacant Land,,-73.4329,41.38478
2020-10-21,2020,Greenwich,45 HICKORY DRIVE,885220.0,1340000.0,0.6606,Residential,Single Family,,
2021-09-01,2020,Hartford,67 HANMER ST,63615.0,200000.0,0.318075,Residential,Single Family,,
2021-09-15,2020,East Lyme,3 CARLISE LN,212100.0,390500.0,0.5431,Residential,Condo,,
2021-08-16,2020,Cromwell,5 CHEROKEE COURT,108500.0,185000.0,0.5864,Residential,Condo,,
2020-12-01,2020,Manchester,25 MARJORIE LANE,90000.0,149400.0,0.6024,Residential,Condo,-72.51965,41.80648
2021-01-04,2020,Farmington,3 NORFOLK GARDENS,300050.0,475000.0,0.6316,Residential,Single Family,-72.83152,41.75394
2021-07-07,2020,Bethel,104 LEXINGTON BLVD,193060.0,335000.0,0.5762,Residential,Condo,,
2021-03-05,2020,Manchester,128 CAMPFIELD ROAD,99800.0,204000.0,0.4892,Residential,Single Family,-72.53906,41.76544
2020-12-11,2020,Coventry,341 DUNN RD,151900.0,249900.0,0.6078,Residential,Single Family,-72.38633,41.82639
2021-08-05,2020,Canton,48 FOREST LANE,153700.0,287700.0,0.5342,Residential,Single Family,-72.87679,41.81565
2021-08-11,2020,East Haven,130 COE AVE #64,28240.0,92000.0,0.306956522,Residential,Condo,,
2021-06-29,2020,Greenwich,44 ARCADIA ROAD,735000.0,1160000.0,0.6336,Residential,Single Family,-73.56575,41.0323
2021-05-19,2020,Killingly,102 COTTAGE ST,145530.0,150000.0,0.9702,Residential,Three Family,,
2020-12-04,2020,Coventry,480 BUNKER HILL RD,254000.0,429900.0,0.5908,Residential,Single Family,,
2021-09-13,2020,Berlin,106 ELLWOOD RD,245100.0,450000.0,0.5446,Residential,Single Family,,
2021-07-30,2020,Bristol,489 WOLCOTT ST UN 100,85330.0,164000.0,0.5203,Residential,Condo,-72.95919,41.6602
2021-04-23,2020,Farmington,84 TUNXIS VILLAGE,132890.0,213000.0,0.6238,Residential,Condo,-72.83535,41.74329
2021-04-09,2020,Berlin,259 WEST LN,218900.0,394900.0,0.5543,Residential,Single Family,-72.79821,41.62894
2020-12-02,2020,Glastonbury,41 HORIZON LN,329000.0,550000.0,0.5981,Residential,Single Family,,
2021-03-02,2020,Ansonia,95 JACKSON ST,148700.0,310000.0,0.4796,Residential,Two Family,-73.08976,41.34593
2021-06-28,2020,Bethel,159 GRASSY PLAIN STREET,1096470.0,600000.0,1.8274,Commercial,,,
2020-12-02,2020,East Hartford,55 OLMSTED ST,86230.0,185000.0,0.466108108,Residential,Single Family,-72.63496,41.77331
2021-02-02,2020,Mansfield,14 PATRIOTS SQ,77100.0,130000.0,0.593,Residential,Condo,-72.21469,41.73644
2021-08-02,2020,Bristol,1 FARRELL AVE,106610.0,175000.0,0.6092,Residential,Single Family,-72.96726,41.67451
2020-10-13,2020,Manchester,269 PARKER STREET,113200.0,220000.0,0.5145,Residential,Single Family,-72.50578,41.78512
2021-02-03,2020,Greenwich,2 CONYERS FARM DRIVE,3658200.0,4200000.0,0.871,Residential,Single Family,-73.63269,41.1155
2021-06-07,2020,Darien,11 CATALPA TERRACE,475370.0,739000.0,0.6432,Residential,Single Family,,
2021-09-28,2020,Greenwich,57 HILLSIDE DRIVE,1187690.0,1800000.0,0.6598,Residential,Single Family,-73.62356,41.04409
2021-05-14,2020,Colchester,190 NEW LONDON RD,143400.0,277500.0,0.5167,Residential,Single Family,,
2021-02-26,2020,Manchester,571 HARTFORD ROAD,42800.0,82000.0,0.5219,Residential,Condo,-72.54679,41.7653
2021-09-20,2020,Chester,6 SUNSET AVE,250100.0,418800.0,0.5971,Residential,Single Family,,
2021-07-26,2020,Killingly,704 LAINEY LANE,106820.0,185000.0,0.5774,Residential,Condo,,
2021-01-15,2020,East Hartford,109 SUMMERSET DR,119400.0,140000.0,0.8528,Residential,Single Family,,
2020-10-09,2020,Farmington,1634 FARMINGTON AV UNIT 7,61130.0,112000.0,0.5458,Residential,Condo,,
2021-08-25,2020,Essex,24 SUNSET TERR,173200.0,350000.0,0.4948,Residential,Single Family,,
2021-03-29,2020,Madison,234 FORT PATH RD,175300.0,255500.0,0.6861,Residential,Single Family,-72.62331,41.28723
2021-02-02,2020,Manchester,806F HARTFORD ROAD,68900.0,100000.0,0.689,Residential,Condo,-72.5572,41.76681
2021-03-29,2020,East Haven,11 JILLSON DR,164490.0,350000.0,0.4699,Residential,Single Family,,
2021-07-22,2020,Mansfield,194 CEDAR SWAMP RD,135200.0,250000.0,0.5408,Residential,Single Family,-72.28531,41.83453
2020-12-16,2020,East Hartford,31 HIGH ST #11106,78270.0,132000.0,0.5929,Residential,Condo,-72.63429,41.74447
2021-05-20,2020,Branford,34 HOWARD AVE,129400.0,265000.0,0.4883,Residential,Single Family,,
2021-08-17,2020,Enfield,22 SPRING GARDEN,100860.0,230000.0,0.4385,Residential,Single Family,-72.57148,42.00303
2021-05-10,2020,Griswold,61 SOUTH MAIN ST UNIT 101,77000.0,177500.0,0.4338,Residential,Condo,-72.64947,41.55449
2020-10-05,2020,Darien,26 TORY HOLE ROAD,1367590.0,2200276.0,0.6215,Residential,Single Family,,
2021-05-07,2020,Cromwell,1 MIDWAY DRIVE,78260.0,120000.0,0.6521,Residential,Condo,,
2021-07-09,2020,Bristol,575 WITCHES ROCK RD,287260.0,610000.0,0.4709,Residential,Single Family,-72.97345,41.64214
2020-12-07,2020,Greenwich,33 SACHEM ROAD,715960.0,1170000.0,0.6119,Residential,Single Family,,
2021-08-31,2020,East Haven,75 REDWOOD DR #1004,88590.0,148000.0,0.5985,Residential,Condo,,
2020-10-21,2020,Bristol,194 HULL ST,107870.0,182000.0,0.5926,Residential,Single Family,,
2021-05-05,2020,Colebrook,92 BUNNELL STREET,159000.0,222000.0,0.7162,Residential,Single Family,,
2021-04-12,2020,Glastonbury,29 HAMPTON CT,472600.0,704500.0,0.6708,Residential,Single Family,-72.5931,41.66534
2021-07-02,2020,East Hartford,131 LEVERICH DR,149900.0,320000.0,0.4684,Residential,Single Family,-72.5995,41.79004
2021-04-05,2020,Mansfield,97 JONATHAN LA,220100.0,371000.0,0.5932,Residential,Single Family,-72.25968,41.80294
2021-05-14,2020,Chester,31 CASTLE VIEW DR,156990.0,270000.0,0.5814,Residential,Single Family,,
2020-12-16,2020,Columbia,448 ROUTE 87 EAST,167990.0,232500.0,0.7225,Residential,Single Family,,
2020-12-04,2020,Bristol,36 WILLIS ST UN 4A,75110.0,140000.0,0.5365,Residential,Condo,-72.93907,41.66671
2020-11-24,2020,Groton,28 PEPPERIDGE LN,137970.0,199000.0,0.693316583,Residential,Single Family,-72.06264,41.32583
2021-04-14,2020,Danbury,43 BRENTWOOD CI,18200.0,626832.0,0.029,Residential,Condo,,
2021-01-11,2020,Hartford,202 HILLSIDE AVE,75495.0,280000.0,0.2696,Residential,Three Family,,
2021-01-25,2020,Danbury,15 BRENTWOOD CI,18200.0,560274.0,0.0324,Residential,Condo,,
2021-07-22,2020,Colchester,393 LINEWOOD CEMETERY RD,74900.0,157000.0,0.477,Residential,Single Family,,
2021-06-21,2020,Darien,13 LYNN COURT,560910.0,1235000.0,0.4541,Residential,Single Family,,
2021-06-28,2020,Easton,235 ADAMS ROAD,546120.0,950000.0,0.5748,Residential,Single Family,,
2021-02-25,2020,Columbia,287 ROUTE 66 SOUTH,36400.0,72500.0,0.502,Vacant Land,,-72.31851,41.68991
2021-09-01,2020,Guilford,439 SAW MILLRD,194730.0,398000.0,0.4892,Residential,Single Family,,
2021-07-07,2020,Killingworth,2 WOODLAND TRAIL,0.0,184995.0,0.0,Residential,Single Family,-72.56328,41.37434
2021-09-28,2020,Darien,147 HOLMES AVE,652820.0,1344800.0,0.4854,Residential,Single Family,-73.51217,41.07469
2021-05-24,2020,Burlington,102 STAFFORD RD,192710.0,174000.0,1.1075,Residential,Single Family,-72.90809,41.72889
2021-01-25,2020,Kent,15 BALD HILL RD,208600.0,450000.0,0.4635,Residential,Single Family,,
2020-10-01,2020,Killingworth,35 WHITEWOOD ROAD,114460.0,225000.0,0.5087,Residential,Single Family,-72.56027,41.3748
2021-09-16,2020,Brookfield,20 POCONO RIDGE RD,206560.0,440000.0,0.4694,Residential,Single Family,,
2021-09-22,2020,Hartford,26 WILBUR ST,84489.0,204000.0,0.4141,Residential,Two Family,-72.7107,41.73347
2021-04-14,2020,East Lyme,46 CRESCENT AVE,175630.0,469000.0,0.374477612,Residential,Single Family,-72.20687,41.31537
2021-07-08,2020,Killingly,78 R & R PARK,33530.0,52400.0,0.6398,Residential,Single Family,-71.8952,41.85689
2021-05-19,2020,Avon,11 MOUNTAIN LEDGE RD,159720.0,340000.0,0.4697,Residential,Single Family,-72.87757,41.81301
2021-05-06,2020,East Windsor,15B REGGIE WAY,149630.0,249900.0,0.5987,Residential,Condo,-72.55962,41.90755
2021-04-16,2020,Hartford,100 WELLS ST #1207 & 100 WELLS,24080.0,95000.0,0.2534,Residential,Condo,-72.67595,41.76348
2021-06-21,2020,East Lyme,81 E PATTAGANSETT RD54,84070.0,153000.0,0.5494,Residential,Condo,-72.2047,41.32815
2021-07-07,2020,Griswold,61 SOUTH MAIN ST UNIT 105,87500.0,165000.0,0.53030303,Residential,Condo,-72.64947,41.55449
2021-09-21,2020,Essex,38 SOUTH WINDS DR,299600.0,649000.0,0.4616,Residential,Single Family,,
2021-04-21,2020,Easton,620 CONGRESS STREET,146010.0,85000.0,1.717764706,Vacant Land,,-73.26135,41.21436
2021-07-30,2020,Enfield,8 MEETINGHOUSE LA,290420.0,540000.0,0.5378,Residential,Single Family,-72.59997,41.9756
2021-06-21,2020,Avon,521 LOVELY STREET,157320.0,260000.0,0.605,Residential,Single Family,-72.89097,41.7803
2021-01-12,2020,Bristol,43 ELM ST,105420.0,190000.0,0.5548,Residential,Single Family,-72.93905,41.67293
2020-11-18,2020,Beacon Falls,15 TWIN OAKS TRAIL,0.0,506581.0,0.0,Residential,Condo,-73.03775,41.42508
2020-12-09,2020,Bethany,260 SPERRY RD,331190.0,400000.0,0.8279,Residential,Single Family,,
2021-06-28,2020,Mansfield,24 WILLOWBROOK RD,231900.0,460000.0,0.5041,Residential,Single Family,-72.24543,41.80897
2021-06-28,2020,Ansonia,15 SHEASBY RD,156200.0,302000.0,0.5172,Residential,Single Family,,
2021-04-26,2020,East Granby,45 HEMLOCK ROAD & LOT 7,104800.0,160000.0,0.655,Residential,Single Family,,
2021-02-02,2020,Griswold,328 GEER RD,43470.0,40000.0,1.08675,Vacant Land,,-71.94782,41.63237
2021-06-09,2020,Enfield,46 OLDEFIELD FARMS,119680.0,216000.0,0.554,Residential,Condo,,
2021-04-06,2020,Litchfield,29 CHESTNUT HILL RD,332090.0,660000.0,0.5031,Commercial,,,
2021-04-13,2020,Groton,183 BRANDEGEE AVE,858410.0,2450000.0,0.350371429,Apartments,,,
2021-09-03,2020,Hartford,2 FRANKLIN AVE #002A,28334.0,83500.0,0.3393,Residential,Condo,,
2020-11-12,2020,Manchester,102 GLENWOOD STREET,199600.0,330000.0,0.6048,Residential,Two Family,,
2021-08-23,2020,Ansonia,74 GARDEN ST,123400.0,405000.0,0.304691358,Residential,Two Family,-73.0723,41.34622
2021-06-04,2020,Glastonbury,45 CONESTOGA WAY,109600.0,227000.0,0.4828,Residential,Condo,,
2021-09-20,2020,Cheshire,1339 CHESHIRE ST,147440.0,249900.0,0.5899,Residential,Single Family,-72.86658,41.53381
2021-07-22,2020,Danbury,12 DOGWOOD DR,194800.0,325000.0,0.5993,Residential,Single Family,,
2020-10-13,2020,Enfield,12 DRUMMOND RD,153810.0,255000.0,0.6031,Residential,Single Family,,
2021-09-22,2020,Bethel,3 SHARON COURT,295610.0,505000.0,0.5853,Residential,Single Family,,
2021-08-11,2020,Hartford,100 GRANDVIEW TER,98049.0,274000.0,0.357843066,Residential,Three Family,-72.69177,41.74026
2021-05-14,2020,Bloomfield,15 NOLAN DRIVE,198800.0,375000.0,0.5301,Residential,Single Family,,
2021-09-02,2020,Danbury,35 CENTER ST,127500.0,295000.0,0.4322,Residential,Single Family,-73.44614,41.3933
2021-07-19,2020,Canton,23 NORTH STREET,133100.0,240000.0,0.5545,Residential,Two Family,-72.92035,41.81164
2021-08-31,2020,Danbury,104 GREAT PLAIN RD,184500.0,445000.0,0.4146,Residential,Single Family,-73.43963,41.42627
2020-10-16,2020,Hebron,12 KAREN CIRCLE,184250.0,300000.0,0.6141,Residential,Single Family,,
2021-06-17,2020,East Haddam,93 RIDGEWOOD RD,80720.0,80000.0,1.009,Residential,Single Family,-72.33626,41.52896
2021-09-27,2020,Madison,12 STEPHANIE COURT,177300.0,279000.0,0.6354,Residential,Single Family,,
2021-09-17,2020,East Hartford,115 HIGHVIEW ST,83200.0,154900.0,0.5371,Residential,Single Family,-72.58525,41.7778
2021-03-02,2020,Essex,14 ESSEX GLEN DR #4,211400.0,474900.0,0.4451,Residential,Condo,,
2021-08-12,2020,Hampton,206 EAST OLD RTE 6,123540.0,282000.0,0.438,Residential,Single Family,,
2021-05-03,2020,Cheshire,280 S MAIN ST,9034220.0,21071518.0,0.4287,Commercial,,-72.90345,41.49481
2021-08-20,2020,Groton,17 WATER ST A9,804300.0,1795000.0,0.448077994,Residential,Condo,-71.97229,41.35192
2021-01-05,2020,Griswold,267 EAST MAIN STREET,116060.0,120000.0,0.9671,Residential,Single Family,-71.97127,41.61201
2021-09-20,2020,East Haddam,174 SMITH RD,192720.0,345000.0,0.5586,Residential,Single Family,,
2021-03-15,2020,Madison,22 CANBORNE WAY,208400.0,497000.0,0.4193,Residential,Condo,,
2021-03-03,2020,Barkhamsted,8 CENTER HILL RD,5870.0,75000.0,0.0782,Vacant Land,,-72.97226,41.92132
2020-12-31,2020,Branford,317 JEFFERSON WOODS,105900.0,150000.0,0.706,Residential,Condo,-72.11452,41.35762
2020-11-23,2020,Enfield,15 TABOR RD,100640.0,200200.0,0.5026,Residential,Single Family,,
2020-12-10,2020,Colebrook,18 RIVERTON ROAD,296350.0,425000.0,0.6972,Residential,Single Family,,
2021-06-25,2020,East Lyme,34 BRIGHTWATER RD,162050.0,425000.0,0.381294118,Residential,Single Family,,
2021-08-13,2020,Glastonbury,29 BREEDS HILL RD,353600.0,675000.0,0.5238,Residential,Single Family,,
2021-02-19,2020,Colchester,409 STAGECOACH ROW,104200.0,190000.0,0.5484,Residential,Single Family,-72.32158,41.58131
2021-02-24,2020,Hartford,164 WESTMINISTER ST,47565.0,165000.0,0.2882,Residential,Single Family,,
2021-04-26,2020,Hartford,647 GARDEN ST,28665.0,70000.0,0.4095,Residential,Three Family,,
2021-04-07,2020,Madison,234 GREEN HILL RD,367400.0,727000.0,0.5053,Residential,Single Family,-72.6254,41.29506
2021-08-09,2020,Danbury,166 OLD BROOKFIELD RD 1A3,79900.0,168500.0,0.4741,Residential,Condo,,
2020-10-05,2020,Bloomfield,17 OLD OAK CRT,78610.0,136500.0,0.575897436,Residential,Single Family,-72.73617,41.84182
2021-08-20,2020,Bridgewater,18 NORTHRUP STREET,307800.0,875000.0,0.351771429,Residential,Single Family,-73.36295,41.51165
2021-07-19,2020,Berlin,220 STONY MILL LN,166800.0,275000.0,0.6065,Residential,Condo,,
2020-11-23,2020,Enfield,86 WEST SHORE DR,116400.0,268000.0,0.4343,Residential,Single Family,,
2021-05-04,2020,Killingworth,95 ROAST MEAT HILL ROAD,177180.0,650000.0,0.2725,Residential,Single Family,,
2021-05-17,2020,Canton,15 HOFFMANN ROAD,635140.0,775000.0,0.819535484,Residential,Single Family,-72.89311,41.85358
2021-08-26,2020,Greenwich,2 OLD FARM LANE,2080540.0,3150000.0,0.6604,Residential,Single Family,-73.57467,41.06078
2020-11-04,2020,Manchester,42 ARDMORE ROAD,96300.0,174900.0,0.5506,Residential,Single Family,-72.50937,41.78222
2020-10-14,2020,Griswold,581 ROODE RD,165200.0,288000.0,0.573611111,Residential,Single Family,,
2021-08-27,2020,Brookfield,14 COACH DR,200990.0,390000.0,0.5153,Residential,Single Family,-73.37391,41.45416
2021-09-29,2020,Essex,68 MAIN ST,244300.0,319000.0,0.7658,Commercial,,,
2021-06-11,2020,Lyme,10 HICKORY ST,131000.0,313000.0,0.4185,Residential,Single Family,-72.29589,41.36609
2020-12-24,2020,Danbury,10 LIBERTY ST B-29,93000.0,200000.0,0.465,Residential,Condo,-73.4506,41.39393
2021-04-29,2020,Danbury,98 WINDING RIDGE WA,17500.0,671803.0,0.026,Residential,Condo,,
2021-06-28,2020,Lebanon,39 BURNHAM RD,132890.0,285000.0,0.4662,Residential,Single Family,,
2020-11-12,2020,Branford,52 PEDDLARS DR,112800.0,177000.0,0.6372,Residential,Condo,-72.84357,41.2725
2021-08-03,2020,East Lyme,2 PEACH LN,381430.0,735000.0,0.5189,Residential,Single Family,-72.24349,41.37018
2021-05-28,2020,Bloomfield,11 LINWOOD DRIVE,139790.0,113333.0,1.233444804,Residential,Single Family,-72.73413,41.85162
2020-10-27,2020,Cheshire,339 WALLINGFORD RD,229130.0,400000.0,0.5728,Residential,Single Family,,
2021-02-19,2020,Groton,25 EASTWOOD RD,143430.0,240000.0,0.5976,Residential,Single Family,,
2020-12-08,2020,Bristol,226 GROVE ST,641690.0,540000.0,1.1883,Residential,Single Family,,
2021-04-12,2020,Guilford,30 GRANITE RD,77840.0,150000.0,0.5189,Residential,Condo,,
2020-10-14,2020,Danbury,80 DAVIS ST,138200.0,260000.0,0.5315,Residential,Single Family,,
2020-12-07,2020,Branford,7 SUNSET HILL DR,350800.0,682000.0,0.5143,Residential,Single Family,-72.77857,41.2833
2020-12-03,2020,Bethlehem,151 HICKORY LANE,427600.0,570000.0,0.7501,Residential,Single Family,-73.16931,41.62099
2021-09-07,2020,East Haven,210B COSEY BEACH AVE,326770.0,528300.0,0.6185,Residential,Single Family,-72.872,41.2456
2021-02-03,2020,Hartford,275 GRANBY ST,39095.0,70350.0,0.555721393,Residential,Single Family,-72.70638,41.79527
2020-12-16,2020,Bethel,16 DEEPWOOD DRIVE,171360.0,335000.0,0.5115,Residential,Single Family,,
2020-11-13,2020,East Lyme,45 HOPE ST  #2,294770.0,455000.0,0.6478,Residential,Condo,-72.19608,41.32424
2021-09-10,2020,East Lyme,27 SEA CREST AVE,233660.0,517000.0,0.4519,Residential,Single Family,,
2021-05-20,2020,Glastonbury,30 STONY BROOK DR 7C8,58700.0,119900.0,0.4895,Residential,Condo,,
2021-09-03,2020,Groton,17 PEARL ST CND 17-21 UB,283220.0,520000.0,0.544653846,Commercial,,,
2021-06-14,2020,Cromwell,72 WASHINGTON ROAD,136780.0,285000.0,0.4799,Residential,Single Family,,
2021-08-11,2020,Farmington,107 BIRDSEYE RD,121000.0,176000.0,0.6875,Residential,Single Family,,
2021-03-23,2020,Harwinton,20 GREEN ACRES RD,352100.0,435000.0,0.8094,Residential,Single Family,,
2021-01-15,2020,Hartford,177 LAWRENCE ST,61705.0,240000.0,0.2571,Residential,Two Family,-72.6879,41.76106
2021-04-26,2020,Manchester,117 OVERLOOK DRIVE,276800.0,564000.0,0.4907,Residential,Single Family,,
2021-01-08,2020,Greenwich,46 SUNSHINE AVENUE,678160.0,888000.0,0.7636,Residential,Single Family,-73.57701,41.04871
2021-08-04,2020,Bristol,155 REDSTONE HILL RD UN 29,68810.0,125000.0,0.5504,Residential,Single Family,-72.90838,41.65753
